																															Class	blank	blank	blank	blank	blank	qcpool	qcpool	qcpool	qcpool	qcpool	qcpool	qcpool	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	NA	NA	NA	NA	NA	NA
427	1.942	588.32373	LPC 20:4	[M+HCOO]-		0.639	True	5.86	588.33069	C28H50NO7P	LPC	GOMVPVRDBLLHQC-UHFFFAOYSA-N	O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCC=CCC=CCC=CCC=CCC	410	True	True	True		False	False	null	null	100	99.9	75.5	91.6	100	89.57	Sample_CPM015_019	588.32635:17248 589.3297:7698 590.33306:1763	109.10742:1 112.98615:12 141.52075:1 153:5 177.0881:2 180.97403:6 191.18393:1 224.06386:2 231.20851:2 248.95761:6 259.22794:2 259.24149:19 270.87872:3 303.233:140 309.40729:1 316.9501:5 380.83945:1 384.93674:3 438.76584:1 453.9328:1 528.27112:3 528.30341:48 529.27222:2 557.7312:1 588.33795:5	51	13	46	16	30	10804	9665	10667	9351	9000	11520	11065	52471	36922	117524	75370	850	108558	42856	26444	2701	38030	9566	48747	35257	197706	198874	31857	7053	109937	55329	45904	16677	14959	79976	15068	140909	120552	29525	78807	30764	3716	8387	10238	6225	31319	38965	17864	4393	46297	143120	66002	83091	8007	7668	27887	57633	20303	15176	19362	14927	11344	10108	7227	30505	431	59	11885	54106	46221	18290	6179	31.2730316162109	10295.8363560268	43268.7536951701	17.2407962149071	953.42241623609	46298.5184383376
428	2.1	588.32544	LPC 20:4	[M+HCOO]-		0.597	True	5.86	588.33069	C28H50NO7P	LPC	GOMVPVRDBLLHQC-UHFFFAOYSA-N	O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCC=CCC=CCC=CCC=CCC	410	True	True	True		False	False	null	null	100	99.9	83.7	89.1	100	79.98	Sample_CPM039_043	588.32251:9111 589.32586:4275 590.32922:1004	102.95614:3 112.98604:19 224.06618:6 270.89526:3 303.23346:82 528.30798:35 588.33618:9	74	99	23	39	14	72473	76201	76985	80833	76326	77037	81927	27184	38844	118784	111405	5461	42509	32891	11783	12598	38812	17752	57825	32776	199295	107442	19208	36838	30544	24562	6015	28283	12782	38972	16829	18939	68623	37087	50910	37820	18533	28395	54310	29544	86724	140785	89469	33002	130930	86558	100589	145668	30720	30177	60329	83879	45291	58590	20578	41988	25592	69492	26104	32242	6233	45	38318	57437	50390	56073	11481	50.0085929870605	77397.5089285714	49537.2982683182	35.9389533594827	3147.8005345205	39954.4121496376
429	7.712	588.88953	Unknown	[M-H]-	ion correlated with 169	0.403	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.94	QCpool_004	588.89581:3592 589.89916:738 590.90252:320	112.9809:31 112.98837:62 112.98986:31 180.98155:26 452.92902:26	176246	71980	146534	114593	66496	23622	28494	28530	28404	31129	27905	30043	2505	5830	20757	52760	131864	7982	3833	2613	141884	2154	50992	1226	12511	4583	415	7336	18507	47250	10110	12639	62428	13135	1657	19765	145017	37088	27043	22321	26524	180376	6688	17834	24904	4998	26287	4454	185140	435	388	311	2828	23179	29309	12215	471	11679	31337	237530	2802	4422	21681	4081	28952	317664	52646	2100	25620	18605	6108	130913	115169.8359375	28303.9402901786	38478.0785146077	47299.3723830743	2351.60328045187	63425.2977174305
430	4.568	588.89117	Unknown	[M-H]-		0.417	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.55	Sample_CPM045_050	588.89117:10304 589.89452:1516 590.89788:531		10166	20733	29332	57917	31360	184522	108884	103454	148422	144192	142351	131016	102819	113869	95933	136947	65251	114887	114974	51683	35288	53170	85439	71912	152929	166293	156173	124229	165569	52035	351755	142285	140226	152908	96433	114929	29967	172349	157312	63448	67512	67706	88626	134648	79920	225062	142545	128295	136834	227151	186448	82185	231899	139318	145268	263538	234011	139085	146262	67401	194460	100555	98258	204410	76916	52082	47947	218644	159787	131525	149458	101309	29901.546875	137548.660714286	129167.964029948	17754.4245687836	27137.4743398148	62206.2735585085
431	8.057	588.8927	Unknown	[M-H]-	ion correlated with 332; ion correlated with 253	0.875	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.65	QCpool_004	588.89471:15224 589.89806:2039 590.90142:838	112.98823:155 180.9662:31 180.97377:93 248.95815:93	122873	127213	193146	275426	366863	189584	225099	238949	249703	226911	241888	235726	63687	99222	155348	239951	424067	96158	85046	98173	413753	87859	264776	54292	152487	101070	45977	128856	154186	254310	153111	168507	320400	162288	57509	168768	445724	258628	194953	199167	211829	516525	106669	165051	222383	110474	193946	83301	455062	30488	44218	43439	67754	198617	218262	157198	32437	138441	229834	494211	79538	88310	170400	106681	214998	526388	251830	88267	178820	179480	114679	395774	217104.1796875	229694.160714286	186059.683007813	104119.202971646	19616.152828106	127424.804696759
432	5.654	588.89337	Unknown	[M-H]-		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.63	Sample_CPM026_031	588.89337:14745 589.89672:1940 590.90008:652		61081	96814	82973	50502	83024	232851	295418	331072	343812	331588	311150	328677	212487	262317	131307	113643	540955	229042	218005	222451	444417	302788	95783	244441	339982	316227	188709	138436	249794	131122	140044	122782	448230	331362	263064	326739	564240	338734	244776	346498	154024	215396	150930	327037	402581	233458	381989	295389	181850	225206	202508	143969	250234	401439	170761	265066	164148	246800	384008	67887	228411	311314	305676	270348	140033	147527	46703	238436	401500	255868	346512	453221	74878.8640625	310652.700892857	258643.407747396	18692.2128543001	37782.4534698897	112094.89950843
433	9.756	588.89368	Unknown	[M-H]-		0.444	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	34.03	Sample_CPM008_012	588.88977:46391 589.89312:5572 590.89648:2978	112.98512:502 180.96741:31 180.97307:124 248.96123:176	80428	78839	138044	331280	274714	1437028	1644208	1820533	1777722	1724710	1747343	1725270	1021203	1315352	1550574	1423102	2065497	274240	1528301	1085313	1459037	1409558	1630429	1339251	1707978	1449366	1239607	1378075	1545545	1752750	1412290	1584976	1796417	1372600	1334592	1507464	1885153	1918512	283515	1691041	1697768	2062435	1326272	1378137	1557164	1440822	1908757	1464799	1905015	1373337	485273	1359156	280772	299921	483316	1547676	1379875	1315243	1437456	1372802	118873	1173610	1455467	1050701	1791144	127272	194570	144554	1522848	389190	1459377	1809857	180660.9515625	1696687.92857143	1287919.94414062	115933.896050455	126655.508825384	532001.78632364
434	2.759	590.34149	LPC 20:3	[M+HCOO]-		0.486	True	6.1	590.34631	C28H52NO7P	LPC	XUDGAAFUMTTZCO-UHFFFAOYSA-N	O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCC=CCC=CCC=CCC	410	True	True	True		False	False	null	null	100	99.9	83.3	90.4	100	143.51	QCpool_059	590.34064:6642 591.34399:3651 592.34735:644	78.95774:2 152.99176:3 182.95052:1 224.06888:8 230.00867:1 243.16702:1 287.22745:2 305.25024:75 330.90051:1 340.83502:3 352.86334:1 436.81668:1 522.0365:1 530.32532:56 584.78308:1 590.34552:5	71	76	45	46	41	42273	48446	49787	48999	47119	53465	55365	16657	14268	87869	16266	3274	27744	23121	10360	13497	6418	6768	19759	8716	18205	29615	6236	37068	13409	12432	13031	6580	8076	16082	11165	9451	31744	10264	27720	10518	6026	24508	48301	20553	68941	58095	50176	10377	42989	74627	73692	39562	10087	26326	55660	64993	55678	15882	5402	34947	23107	29327	17912	19399	4829	19	32526	13380	45936	24586	11409	55.7679176330566	49350.4720982143	25426.06831007	16.2130475121097	4268.33622547471	20588.143460782
435	2.579	590.34277	LPC 20:3	[M+HCOO]-		0.833	True	6.1	590.34631	C28H52NO7P	LPC	XUDGAAFUMTTZCO-UHFFFAOYSA-N	O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCC=CCC=CCC=CCC	410	True	True	True		False	False	null	null	100	99.9	79.7	91	100	130.5	QCpool_004	590.34369:3723 591.34704:1501 592.3504:493	168.03862:1 224.06955:5 303.23596:1 305.24954:37 318.84134:2 484.22412:1 520.8421:1 530.32397:10 546.802:1 590.33795:2	121	42	35	61	31	33500	34309	36921	35332	33855	34297	37964	63878	41402	84086	77354	3349	127601	61024	44193	11321	29849	12341	41986	26049	81131	137289	20552	28848	58354	51644	58374	17534	22778	54575	26021	47601	144688	27021	88905	25803	7896	17452	32360	13012	79418	53920	41997	13220	63250	241321	118320	75231	13503	21606	75608	94318	58007	24078	6982	35389	20996	27431	19632	22231	3000	77	30202	20348	33358	30746	5414	58.0271305084229	35168.3297991071	46931.2694619497	37.1503860085275	1679.40650471326	42398.7451020608
436	7.822	590.54309	Cer 38:2;2O|Cer 18:2;2O/20:0	[M-H]-	adduct linked to 521_[M+HCOO]-; similar chromatogram in higher mz_576; found in higher mz's MsMs_521; similar chromatogram in higher mz_686; similar chromatogram in higher mz_604	0.792	True	10.91	590.55182	C38H73NO3	Cer_NS	NBSDZPNNDCXPFZ-UHFFFAOYSA-N	O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	99.7	100	80.8	56.7	100	205.73	Sample_CPM057_062	590.5459:2162 591.54925:1345 592.55261:304	235.20628:62 293.28497:31 293.28738:31 293.28979:31 336.31754:31 336.32526:31 560.53363:26 590.53711:26	29	14	4	4	4	16272	17318	15744	19417	19208	16901	17028	23675	23553	12998	8040	3366	29852	33726	22914	2983	42697	15217	60304	28177	41801	53127	29477	20694	9626	20957	18940	12026	25861	40569	18888	6349	12072	15902	14739	12147	3002	34684	22158	18933	36553	15295	34608	2417	45392	45980	55932	31744	22692	17022	22606	55747	26746	15983	2018	46059	29067	26070	34348	18840	943	9	35610	15911	26919	31088	4591	11.0059125423431	17412.5595703125	23994.103456831	10.6582813977181	1399.19378301307	14958.2088455245
437	7.639	591.45752	w/o MS2:RIKEN N-VS1 ID-3007 from Mouse_AdrenalGlands_WT_N_Ctr	[M-H]-		0.889	True	4.23	591.46143		Unknown			530	True	True	False		False	False	null	null	94.7	99.9	null	null	null	75.28	Sample_CPM009_013	591.45752:4110 592.46087:2619 593.46423:837	221.15317:31	24405	3126	3185	4343	3512	15165	17580	18596	14083	15478	12916	18207	13582	11374	28865	21554	17928	15367	10884	10554	30218	15274	27619	9854	12671	8975	7489	11517	11655	12691	12517	9896	24731	19843	15178	14740	19369	11227	11911	14262	13566	21236	8643	18754	21158	15872	13256	12048	17573	6799	10243	13576	10582	12216	19526	12603	8413	8139	9411	23113	14739	16664	13494	21693	21797	14503	5144	17633	17299	17311	13971	24099	7714.07807617188	16003.5687779018	15113.6051595052	9343.06932728024	2170.29121130501	5543.92733438227
438	3.143	592.35736	LPC 20:2	[M+HCOO]-		0.639	True	6.57	592.362	C28H54NO7P	LPC	YYQVCMMXPIJVHY-UHFFFAOYSA-N	O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCC=CCC=CCCCCC	410	True	True	True		False	False	null	null	100	99.9	81.9	87.8	100	79.04	QCpool_004	592.35864:2067 593.36199:898 594.36535:254	136.72382:1 214.90683:1 224.07159:3 307.2648:26 311.09488:1 525.81854:1 532.33093:16 532.35358:11 566.96442:1 592.32544:2	33	65	21	3	42	22622	23334	23927	25305	24452	24952	27392	23744	15099	16770	16549	469	34962	25677	12897	9108	7345	2044	22912	15334	18364	37072	2421	24234	16984	12345	11743	10061	10603	20751	11544	8811	34780	11796	22427	11710	2368	14112	23911	10212	45616	33215	30786	8503	39467	96553	67604	45477	10065	13718	33799	51506	36764	13260	3664	24574	15474	18630	15766	13882	1280	21	28211	14229	31371	16174	6241	32.9256517887115	24569.1916852679	20583.484861215	23.1611282910977	1549.15502977346	16848.4110339711
439	8.109	592.5575	Cer 38:1;2O|Cer 18:1;2O/20:0	[M-H]-	adduct linked to 524_[M+HCOO]-; similar chromatogram in higher mz_1409; found in higher mz's MsMs_612; found in higher mz's MsMs_524; similar chromatogram in higher mz_1066; found in higher mz's MsMs_508; adduct linked to 508_[M+Cl]-	0.903	True	12.05	592.56738	C38H75NO3	Cer_NS	XWBWIAOWSABHFI-UHFFFAOYSA-N	O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	99.9	67.8	76.7	100	836.03	Sample_CPM037_041	592.5614:19597 593.56475:16788 594.56811:3241	233.48187:62 235.20177:62 235.84621:31 237.21991:31 238.86015:31 240.98981:62 310.30768:31 336.32761:93 364.34601:31 560.52344:31 562.55347:26 592.5658:124	41	10	35	13	13	43316	48719	51742	54652	48294	51467	52260	110139	91403	64949	33970	17303	122690	129158	104681	11143	128694	48771	166822	86721	148878	199390	85582	77336	37033	80044	65231	39800	100973	133934	62127	25602	46571	53431	59399	43048	11730	163293	79994	76519	141510	61110	147498	10142	174901	205605	214222	108008	73373	58501	82616	263182	84983	59190	7856	172724	147820	81551	118182	60845	5331	14	174056	67740	84626	113548	16417	22.3581066131592	50064.3878348214	90698.5813287099	14.4921476483919	3677.27654160404	58745.1058374931
440	5.085	593.40149	w/o MS2:SG 27:1;O;Hex	[M+FA-H]-	adduct linked to 423_[M+Cl]-	0.917	True	7.96	593.40588	C33H56O6	SHex	FSMCJUNYLQOAIM-UHFFFAOYSA-N	OCC1OC(OC2CC3=CCC4C(CCC5(C)C(CCC45)C(C)CCCC(C)C)C3(C)CC2)C(O)C(O)C1O	530	True	True	False		False	False	null	null	93.4	100	null	null	null	447.13	Sample_CPM041_045	593.40149:116800 594.40484:78363 595.4082:18994	512.7655:9 591.57379:10 593.42316:41	331	100	69	76	42	231103	239631	231952	227123	235295	218176	227301	315277	323060	207759	103212	43095	282559	339010	253435	63434	344799	131180	654063	317626	353161	597857	299897	216891	144796	244295	212829	183250	244124	523941	200970	69161	131066	250019	159538	262820	51611	222159	213573	172870	291213	186346	342438	72972	776052	489258	589073	516376	189331	138546	217873	555293	244730	240848	42428	290691	301360	227448	199603	162352	13151	30	268142	252832	224534	259211	63323	123.435908508301	230083.078125	254813.10173502	117.67813172939	6845.20449742535	161032.233550083
441	6.827	593.48608	Unknown	[M-H]-		0.75	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	109.38	QCpool_004	593.49585:3127 594.4992:2207 595.50256:502	84.00423:31 84.00938:31 252.23616:26 508.46698:31 508.4765:31	392	16	39	47	6	22046	27962	25269	29763	20355	28948	30102	9744	14969	28240	21235	20954	13870	6521	978	20646	8922	41331	18707	29002	17042	10374	14799	18240	21888	17793	13303	31202	15265	8628	15658	41952	23147	29694	23032	28464	24606	9476	12749	17949	7618	22330	15831	18411	2239	3638	1134	9448	33234	15884	13972	1240	13264	31413	20438	6775	7812	17188	3884	9595	10167	38	5101	29180	9956	13619	24272	99.9999852180481	26349.2873883929	16300.9853083928	164.079842257694	3888.32483130354	9745.95790451075
442	3.7	594.37494	LPC 20:1	[M+HCOO]-		0.764	True	6.99	594.37762	C28H56NO7P	LPC	YYSFWGQAKJTHRE-UHFFFAOYSA-N	O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCC=CCCCCCCCC	410	True	True	True		False	False	null	null	100	99.9	69.2	92.1	100	35.25	Sample_CPM062_067	594.37274:2282 595.37609:1340 596.37945:319	224.06256:4 276.909:18 300.86462:4 309.28055:66 344.89233:13 534.36121:18	91	29	12	18	15	19350	19209	19972	17944	20307	20468	20797	21281	22351	13648	11690	2188	25074	21384	10581	6481	6520	8794	32477	18359	18637	48833	8978	18913	12765	8776	8128	16367	10108	24581	9354	8597	21434	15492	19480	18856	8017	11011	19231	7301	30740	20744	21824	11742	51250	61768	50533	60366	14582	10696	20576	39322	24975	15039	6029	17007	12789	20093	11505	13574	3198	16	19990	17651	20282	14254	4500	33.0810998916626	19720.9104352679	18512.2428314686	32.9842327271887	972.818746395497	13318.7108596548
443	7.196	594.50427	Unknown	[M-H]-	similar chromatogram in higher mz_1182; similar chromatogram in higher mz_1305; similar chromatogram in higher mz_719; similar chromatogram in higher mz_807; similar chromatogram in higher mz_1475	0.833	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	120.19	QCpool_015	594.49957:2480 595.50292:1098 596.50628:216	270.22729:26 548.48682:31	712	21	34	100	16	20469	20032	23231	25234	17521	22345	19317	12614	15726	18406	10716	8524	21019	20525	12505	12385	21509	27115	39228	19009	20817	24835	18333	17627	13753	12087	11249	22988	16290	23625	14625	16667	18186	16290	15122	15958	12172	21805	14533	14714	15718	17738	20431	13992	26412	42975	32884	25422	17184	15110	11961	33941	16909	19263	8611	26293	20346	26740	14520	21365	4417	65	20496	16773	18917	16054	11266	176.395036697388	21164.2181919643	18279.3200472514	301.103945965004	2603.67134844036	7406.43894025127
444	7.856	594.53931	Unknown	[M-H]-		0.819	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	199.1	QCpool_015	594.53619:2242 595.53954:1924 596.5429:587	255.22787:26 412.87845:26 594.53082:26	58	19	5	6	4	18115	16427	17913	18569	17748	19876	16502	33616	23927	19727	18432	5582	24959	40107	29494	5971	51045	12024	29655	27105	44534	28281	20541	27802	17166	36020	31028	18286	52380	32152	18169	4863	10413	12344	15400	10565	3761	49779	39449	36067	34086	22395	37148	3028	31233	50159	54786	21316	23719	34026	30842	60138	37686	15107	2676	43938	43170	13038	27221	23137	1685	5	39732	16587	30099	37517	9056	18.4348625183105	17878.5666852679	26236.2122859478	23.0005241593827	1193.35217662072	14876.2458187095
445	4.707	595.16644	Unknown	[M-H]-	ion correlated with 583; found in higher mz's MsMs_1362; found in higher mz's MsMs_1115	0.917	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	142.62	QCpool_004	595.16827:7836 596.17162:2956 597.17498:566	180.97235:31 255.23796:62	1236	1770	3913	2806	3245	67692	76455	90169	89061	84389	90558	78517	74046	64800	29343	33044	23295	36715	43201	42474	27651	74602	43991	46764	44504	45768	45430	31492	43008	25519	44657	58939	58382	87992	75408	48925	33196	30006	31970	31204	37990	26303	84238	92658	98945	106957	76880	106849	61854	100521	124331	120421	106736	98848	113941	88564	93472	91704	98170	21940	95733	81179	73553	107979	84287	11420	6812	92497	86061	98682	102595	29837	2594.12556152344	82405.9185267857	64971.359383138	1087.69801959197	8582.86582523601	31740.6338964611
446	7.724	595.53217	Unknown	[M-H2O-H]-	adduct linked to 541_[M+Cl]-	0.431	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	106.87	QCpool_026	595.53864:1756 596.54199:783 597.54535:260	368.33261:26	6981	980	1214	2285	1647	11546	14528	21570	17447	14980	16137	12018	16333	19210	13849	5524	5099	8555	10444	7288	8431	10800	18968	8639	31325	11084	9315	13995	9811	4732	12797	9783	22482	20915	20416	8745	8413	10797	17239	11276	12154	7580	13835	14344	30143	13688	16757	16363	9296	34245	28115	16837	21112	27200	19747	15472	25497	13918	20811	10649	12332	13820	56979	21436	14648	4152	1860	17634	19555	11522	17649	8954	2621.52177734375	15461.0327845982	15409.5445068359	2487.33451514952	3415.5423794764	8824.58515750831
447	2.47	596.32849	w/o MS2:PE O-22:6_4:0;1O	[M-H]-		0.125	True	6.09	596.33582	C31H52NO8P	EtherOxPE	PFXRKOGJOHCGFN-UHFFFAOYSA-N	O=C(OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCO	530	True	True	False		False	False	null	null	82.8	99.9	null	null	null	36.74	QCpool_037	596.32849:2905 597.33184:1834 598.3352:547	136.90712:7 221.15755:15 362.16745:8 596.32257:54	1089	432	508	116	164	20512	22363	21545	21500	19545	17749	21921	5325	6135	6054	5193	3368	5088	3008	3212	4178	4333	2252	4449	4989	7533	8182	4595	8748	5044	6254	5491	4157	5428	8487	6020	5459	6633	5035	6018	4323	2995	6944	7549	6085	9425	7080	8433	2235	4639	5626	5825	4058	2447	3026	3331	4537	2668	2325	2511	2709	3808	3440	2019	2717	1247	260	3891	2335	5460	3693	3669	461.905612182617	20733.4946986607	4699.62187143962	388.653834220386	1616.64283859274	1982.41776163525
448	5.573	596.3299	w/o MS2:PS 18:0_3:0;1O	[M-H]-	similar chromatogram in higher mz_751	0.722	True	6.15	596.3205	C27H52NO11P	OxPS	YCHMAWLCGBTXJT-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCO)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCCCC	530	True	True	False		False	False	null	null	68.6	100	null	null	null	35.03	QCpool_048	596.32788:3278 597.33123:2028 598.33459:514	283.26862:9 358.17517:10 395.90195:9 596.33228:52	1806	1580	1345	1579	1533	25622	28103	29786	26585	28617	28890	27355	16324	23373	9600	12673	9537	11329	18371	13981	12764	25187	10183	24728	17945	26175	23019	18330	29712	8122	23785	15665	17362	22966	36752	12265	7488	5230	9528	7566	11237	7326	20483	22722	18521	18220	11864	19794	4933	21255	20139	25257	12237	13628	10848	10241	17203	11204	11311	6225	10938	12759	10256	8076	9448	2179	361	11998	10373	15198	18133	6545	1568.47026367188	27851.1495535714	14681.1358220418	164.252791701195	1431.41976237977	7110.12527893031
449	4.397	596.3869	LPC 20:0	[M+HCOO]-		0.764	True	7.33	596.39331	C28H58NO7P	LPC	UATOAILWGVYRQS-UHFFFAOYSA-N	O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	100	78.2	90.6	100	37.55	Sample_CPM062_067	596.39142:2079 597.39477:1047 598.39813:190	214.09186:1 224.05846:2 234.86909:1 256.91217:2 311.26712:2 311.29437:35 325.28192:2 340.87207:2 482.87183:2 524.58289:1 536.37616:19 596.39282:3	277	58	71	33	21	12384	13342	14211	14339	14465	12285	14379	17154	16976	8862	5764	1765	15719	15250	9534	4254	6147	7957	29929	14421	13258	38286	9026	10868	6743	6713	5936	11829	7072	25499	6343	4459	11055	12280	12015	14113	6695	8264	10708	6019	19022	13215	18627	7916	50737	24416	31768	52242	16536	8980	11905	26453	15221	13258	5507	14332	10929	16326	15737	10714	1579	40	22261	15072	12012	13468	3543	92.0187091827393	13629.0799386161	13878.8235491435	105.075045305836	961.142326968025	10240.1297983329
450	6.696	596.48083	Cer 34:2;3O	[M+HCOO]-	adduct linked to 373_[M-H]-	0.889	True	8.77	596.48962	C34H65NO4	Cer_AS	WKUXJPKTDGFXGR-UHFFFAOYSA-N	O=C(NC(CO)C(O)C=CCCCCCCCCCCCCCCC)C(O)CCCCCCC=CCCCC	420	True	True	True		False	False	null	null	83	100	90.7	69.9	80.8	355.03	Sample_CPM027_032	596.48395:4247 597.4873:2092 598.49066:381	296.25372:26 502.44934:31 502.49026:31 532.47308:62 550.4823:190	863	72	19	146	74	58573	66005	61601	64137	53521	55545	55585	23669	44855	75451	34699	38576	24682	11626	4219	14982	45318	78679	90099	103501	81634	39540	63466	19573	52179	57705	30177	85754	37124	40113	24031	77969	30427	67329	32453	69218	36375	65604	33075	44377	12520	52181	62307	39883	41987	17541	9045	49541	65566	29766	13324	12331	16110	58578	26203	13426	30761	46818	7161	13371	12246	224	12775	62456	17407	53655	33729	235.032968902588	59280.9324776786	39823.191456604	354.148768553585	4751.81068457295	24491.920765874
451	7.506	596.52155	Unknown	[M-H]-	similar chromatogram in higher mz_896	0.917	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2306.29	QCpool_059	596.51593:38785 597.51928:22214 598.52264:5885	310.26639:26 550.48419:31 550.52698:93	3370	593	580	797	420	327457	372065	371859	376685	368901	337238	344680	272269	284567	348377	186784	146215	489059	316802	220685	104407	356151	343433	655880	431846	478092	564269	357329	283255	224918	297522	225293	259405	332215	359640	312966	265316	277884	277772	277698	250677	114272	558499	293444	298366	354660	349633	591635	137164	411486	644130	556095	399953	320185	236810	237493	576964	290264	291471	85768	451032	445311	460786	317632	366870	52758	651	343246	324861	326822	407019	125628	1151.99008789063	356983.4375	326193.900075277	1246.95333673788	19966.5481094969	141566.459971427
452	8.14	596.55194	Unknown	[M-H]-	similar chromatogram in higher mz_1091	0.819	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	272.57	QCpool_015	596.5517:2198 597.55505:1934 598.55841:389	269.24927:26	19	5	40	10	27	17057	15384	18099	15794	17187	14149	17320	39312	22268	16499	14422	6026	37264	37828	35237	5769	54793	12919	33763	17596	46694	28982	20628	26560	13705	32744	30006	16388	46912	32813	16886	5776	14450	12840	18140	11197	3232	59733	40257	36733	40608	20052	28411	3037	36053	51152	59923	21217	32244	35431	33665	58889	36972	18468	1871	57850	42973	15280	45080	28433	1244	4	51597	21154	35902	40698	7622	20.3362440109253	16427.3387276786	27903.3750228047	14.0863245491565	1368.90941854469	16427.7563344468
453	7.423	598.49237	Unknown	[M+Cl]-	similar chromatogram in higher mz_761; similar chromatogram in higher mz_965; adduct linked to 388_[M-H]-	0.639	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	27.39	Sample_CPM011_016	598.49237:2418 599.49572:2103 600.49908:1315		4025	363	310	2448	156	15227	16220	11771	12754	15219	16438	11867	9623	4916	13333	12933	10775	11391	7572	4571	9904	9744	16889	9519	13016	11279	8228	9255	7232	9211	9329	7595	14165	11639	9655	9357	16134	10459	9200	10219	7765	13380	12507	11613	13963	7161	13725	12530	12596	7253	8513	8100	8893	8390	11561	6455	10440	8987	8893	16975	10055	10127	15291	6419	12385	11145	425	6437	9935	8379	14035	12730	1460.40642700195	14213.6184430804	10236.7229410807	1716.12850287497	2025.58381955411	3064.24316736197
454	6.543	598.49677	Cer 34:1;3O|Cer 18:1;2O/16:0;(2OH)	[M+HCOO]-		0.861	True	9.07	598.50519	C34H67NO4	Cer_AS	YWZGQPJRQXHVQX-UHFFFAOYSA-N	O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	98.8	100	90.7	71	100	337.64	QCpool_037	598.50195:10755 599.5053:5368 600.50866:1383	225.22173:26 296.25092:26 504.48459:62 552.4574:31 552.50031:154	2988	1040	726	1276	688	78575	75345	72364	76202	75971	72433	73954	27356	65570	157986	51493	33900	14312	18304	1932	60678	56333	77152	85763	148307	62360	35798	29578	28085	56712	38822	48214	104090	165884	38864	33641	65522	32930	54233	35400	60206	34211	55656	33420	51524	14815	50186	57585	104556	30772	97680	3095	43227	78021	34275	19958	7880	16744	68753	28240	13478	22369	52223	4941	10807	10469	1167	7617	81973	31335	48951	24894	1343.74935302734	74977.7834821429	47170.7803812663	950.167831987391	2232.93894686986	35992.8692961738
